"","Month","Year","LocalityName","Region","Years_Since_Exclosure","Composite_Albedo_Diff","Species","Albedo_Diff"
"2741",5,2016,"notodden6","telemark",7,0.010368127872693,"Spruce",0.00229814272939119
"2741.1",5,2016,"notodden6","telemark",7,0.010368127872693,"Birch",-0.00186423999132262
"2741.2",5,2016,"notodden6","telemark",7,0.010368127872693,"Pine",0.00183494932920641
"2742",6,2016,"notodden6","telemark",7,0.0103681278845465,"Spruce",0.00229814272939122
"2742.1",6,2016,"notodden6","telemark",7,0.0103681278845465,"Birch",-0.00186423999132262
"2742.2",6,2016,"notodden6","telemark",7,0.0103681278845465,"Pine",0.00183494932920641
"2743",7,2016,"notodden6","telemark",7,0.0103681278845457,"Spruce",0.00229814272939116
"2743.1",7,2016,"notodden6","telemark",7,0.0103681278845457,"Birch",-0.00186423999132262
"2743.2",7,2016,"notodden6","telemark",7,0.0103681278845457,"Pine",0.00183494932920644
"2744",8,2016,"notodden6","telemark",7,0.010368127884526,"Spruce",0.00229814272939116
"2744.1",8,2016,"notodden6","telemark",7,0.010368127884526,"Birch",-0.00186423999132262
"2744.2",8,2016,"notodden6","telemark",7,0.010368127884526,"Pine",0.00183494932920647
"2745",9,2016,"notodden6","telemark",7,0.0103681278844986,"Spruce",0.00229814272939116
"2745.1",9,2016,"notodden6","telemark",7,0.0103681278844986,"Birch",-0.00186423999132262
"2745.2",9,2016,"notodden6","telemark",7,0.0103681278844986,"Pine",0.00183494932920644
"2746",10,2016,"notodden6","telemark",7,0.0103656850927401,"Spruce",0.0022994744983218
"2746.1",10,2016,"notodden6","telemark",7,0.0103656850927401,"Birch",-0.00186463286716915
"2746.2",10,2016,"notodden6","telemark",7,0.0103656850927401,"Pine",0.00183572270035906
"2747",11,2016,"notodden6","telemark",7,0.0295514208834618,"Spruce",0.00468385362282397
"2747.1",11,2016,"notodden6","telemark",7,0.0295514208834618,"Birch",-0.00270239443543191
"2747.2",11,2016,"notodden6","telemark",7,0.0295514208834618,"Pine",0.00332595887323661
"2748",12,2016,"notodden6","telemark",7,0.0273029587365314,"Spruce",0.00454773885650311
"2748.1",12,2016,"notodden6","telemark",7,0.0273029587365314,"Birch",-0.00264482910770575
"2748.2",12,2016,"notodden6","telemark",7,0.0273029587365314,"Pine",0.00323372257441501
"2749",1,2015,"bratsberg","trondelag",7,-0.0142094250010174,"Spruce",-0.0129301825784446
"2749.1",1,2015,"bratsberg","trondelag",7,-0.0142094250010174,"Birch",-0.00999603926643977
"2749.2",1,2015,"bratsberg","trondelag",7,-0.0142094250010174,"Pine",0.000142202688625859
"2750",2,2015,"bratsberg","trondelag",7,-0.0102008168728251,"Spruce",-0.0099213992503201
"2750.1",2,2015,"bratsberg","trondelag",7,-0.0102008168728251,"Birch",-0.00819557728986131
"2750.2",2,2015,"bratsberg","trondelag",7,-0.0102008168728251,"Pine",0.000110210477605177
"2751",3,2015,"bratsberg","trondelag",7,-0.00739184299214027,"Spruce",-0.00558070322860849
"2751.1",3,2015,"bratsberg","trondelag",7,-0.00739184299214027,"Birch",-0.00620404177216058
"2751.2",3,2015,"bratsberg","trondelag",7,-0.00739184299214027,"Pine",6.90194396503752e-05
"2752",4,2015,"bratsberg","trondelag",7,-0.0073940417947031,"Spruce",-0.00558603800707042
"2752.1",4,2015,"bratsberg","trondelag",7,-0.0073940417947031,"Birch",-0.00620620481875489
"2752.2",4,2015,"bratsberg","trondelag",7,-0.0073940417947031,"Pine",6.90674850141737e-05
"2753",5,2015,"bratsberg","trondelag",7,-0.00738594665631853,"Spruce",-0.00556321184334999
"2753.1",5,2015,"bratsberg","trondelag",7,-0.00738594665631853,"Birch",-0.00619695366197226
"2753.2",5,2015,"bratsberg","trondelag",7,-0.00738594665631853,"Pine",6.88619488979636e-05
"2754",6,2015,"bratsberg","trondelag",7,-0.00738594769795223,"Spruce",-0.00556321184334999
"2754.1",6,2015,"bratsberg","trondelag",7,-0.00738594769795223,"Birch",-0.00619695366197226
"2754.2",6,2015,"bratsberg","trondelag",7,-0.00738594769795223,"Pine",6.88619488979358e-05
"2755",7,2015,"bratsberg","trondelag",7,-0.00738594771614864,"Spruce",-0.00556321184334999
"2755.1",7,2015,"bratsberg","trondelag",7,-0.00738594771614864,"Birch",-0.00619695366197226
"2755.2",7,2015,"bratsberg","trondelag",7,-0.00738594771614864,"Pine",6.88619488979358e-05
"2756",8,2015,"bratsberg","trondelag",7,-0.00738594771616918,"Spruce",-0.00556321184334996
"2756.1",8,2015,"bratsberg","trondelag",7,-0.00738594771616918,"Birch",-0.00619695366197226
"2756.2",8,2015,"bratsberg","trondelag",7,-0.00738594771616918,"Pine",6.88619488979636e-05
"2757",9,2015,"bratsberg","trondelag",7,-0.0073859477157576,"Spruce",-0.00556321184334999
"2757.1",9,2015,"bratsberg","trondelag",7,-0.0073859477157576,"Birch",-0.00619695366197226
"2757.2",9,2015,"bratsberg","trondelag",7,-0.0073859477157576,"Pine",6.88619488979636e-05
"2758",10,2015,"bratsberg","trondelag",7,-0.00738594599324979,"Spruce",-0.00556321184334999
"2758.1",10,2015,"bratsberg","trondelag",7,-0.00738594599324979,"Birch",-0.00619695366197226
"2758.2",10,2015,"bratsberg","trondelag",7,-0.00738594599324979,"Pine",6.88619488979358e-05
"2759",11,2015,"bratsberg","trondelag",7,-0.00747658014505823,"Spruce",-0.00580650033567484
"2759.1",11,2015,"bratsberg","trondelag",7,-0.00747658014505823,"Birch",-0.00629609399096537
"2759.2",11,2015,"bratsberg","trondelag",7,-0.00747658014505823,"Pine",7.10577348843611e-05
"2760",12,2015,"bratsberg","trondelag",7,-0.00763845189164256,"Spruce",-0.00607119154088981
"2760.1",12,2015,"bratsberg","trondelag",7,-0.00763845189164256,"Birch",-0.00640533437974383
"2760.2",12,2015,"bratsberg","trondelag",7,-0.00763845189164256,"Pine",7.34597257354141e-05
"2761",1,2015,"hi_tydal","trondelag",7,-0.0160710238922022,"Spruce",-0.00686073500215356
"2761.1",1,2015,"hi_tydal","trondelag",7,-0.0160710238922022,"Birch",-0.00945743977807972
"2761.2",1,2015,"hi_tydal","trondelag",7,-0.0160710238922022,"Pine",-0.000713431303699941
"2762",2,2015,"hi_tydal","trondelag",7,-0.0164780200421514,"Spruce",-0.00721064636874186
"2762.1",2,2015,"hi_tydal","trondelag",7,-0.0164780200421514,"Birch",-0.0100175030852199
"2762.2",2,2015,"hi_tydal","trondelag",7,-0.0164780200421514,"Pine",-0.000754970834865476
"2763",3,2015,"hi_tydal","trondelag",7,-0.00915864024847896,"Spruce",-0.00479211246183814
"2763.1",3,2015,"hi_tydal","trondelag",7,-0.00915864024847896,"Birch",-0.00702965466642164
"2763.2",3,2015,"hi_tydal","trondelag",7,-0.00915864024847896,"Pine",-0.000498856219040944
"2764",4,2015,"hi_tydal","trondelag",7,-0.00658942524899203,"Spruce",-0.00283850038126468
"2764.1",4,2015,"hi_tydal","trondelag",7,-0.00658942524899203,"Birch",-0.00540241538562691
"2764.2",4,2015,"hi_tydal","trondelag",7,-0.00658942524899203,"Pine",-0.000323645641025744
"2765",5,2015,"hi_tydal","trondelag",7,-0.00657695379770445,"Spruce",-0.0026435250563811
"2765.1",5,2015,"hi_tydal","trondelag",7,-0.00657695379770445,"Birch",-0.0052598995040834
"2765.2",5,2015,"hi_tydal","trondelag",7,-0.00657695379770445,"Pine",-0.0003071006088462
"2766",6,2015,"hi_tydal","trondelag",7,-0.00657696684035691,"Spruce",-0.0026435250563811
"2766.1",6,2015,"hi_tydal","trondelag",7,-0.00657696684035691,"Birch",-0.00525989950408337
"2766.2",6,2015,"hi_tydal","trondelag",7,-0.00657696684035691,"Pine",-0.000307100608846228
"2767",7,2015,"hi_tydal","trondelag",7,-0.00657696688837014,"Spruce",-0.0026435250563811
"2767.1",7,2015,"hi_tydal","trondelag",7,-0.00657696688837014,"Birch",-0.0052598995040834
"2767.2",7,2015,"hi_tydal","trondelag",7,-0.00657696688837014,"Pine",-0.000307100608846228
"2768",8,2015,"hi_tydal","trondelag",7,-0.00657696688840784,"Spruce",-0.0026435250563811
"2768.1",8,2015,"hi_tydal","trondelag",7,-0.00657696688840784,"Birch",-0.0052598995040834
"2768.2",8,2015,"hi_tydal","trondelag",7,-0.00657696688840784,"Pine",-0.000307100608846228
"2769",9,2015,"hi_tydal","trondelag",7,-0.0065769668855285,"Spruce",-0.0026435250563811
"2769.1",9,2015,"hi_tydal","trondelag",7,-0.0065769668855285,"Birch",-0.0052598995040834
"2769.2",9,2015,"hi_tydal","trondelag",7,-0.0065769668855285,"Pine",-0.000307100608846228
"2770",10,2015,"hi_tydal","trondelag",7,-0.00657692385116262,"Spruce",-0.0026435250563811
"2770.1",10,2015,"hi_tydal","trondelag",7,-0.00657692385116262,"Birch",-0.00525989950408337
"2770.2",10,2015,"hi_tydal","trondelag",7,-0.00657692385116262,"Pine",-0.0003071006088462
"2771",11,2015,"hi_tydal","trondelag",7,-0.00693029368012307,"Spruce",-0.00298730080263043
"2771.1",11,2015,"hi_tydal","trondelag",7,-0.00693029368012307,"Birch",-0.00551318442921159
"2771.2",11,2015,"hi_tydal","trondelag",7,-0.00693029368012307,"Pine",-0.000336371633939875
"2772",12,2015,"hi_tydal","trondelag",7,-0.00962729999281758,"Spruce",-0.00446636519253224
"2772.1",12,2015,"hi_tydal","trondelag",7,-0.00962729999281758,"Birch",-0.00672778066563789
"2772.2",12,2015,"hi_tydal","trondelag",7,-0.00962729999281758,"Pine",-0.000468255696752018
"2773",1,2015,"malvik","trondelag",7,-0.0309135930406564,"Spruce",-0.00180958691878064
"2773.1",1,2015,"malvik","trondelag",7,-0.0309135930406564,"Birch",-0.00412861646775625
"2773.2",1,2015,"malvik","trondelag",7,-0.0309135930406564,"Pine",-0.00424187213904886
"2774",2,2015,"malvik","trondelag",7,-0.022096938808895,"Spruce",-0.00131400792376885
"2774.1",2,2015,"malvik","trondelag",7,-0.022096938808895,"Birch",-0.00352855579232519
"2774.2",2,2015,"malvik","trondelag",7,-0.022096938808895,"Pine",-0.00326245661891172
"2775",3,2015,"malvik","trondelag",7,-0.0177379906739573,"Spruce",-0.00112406917666927
"2775.1",3,2015,"malvik","trondelag",7,-0.0177379906739573,"Birch",-0.00331940588297105
"2775.2",3,2015,"malvik","trondelag",7,-0.0177379906739573,"Pine",-0.00290197971470935
"2776",4,2015,"malvik","trondelag",7,-0.0177556494477776,"Spruce",-0.00112872711623185
"2776.1",4,2015,"malvik","trondelag",7,-0.0177556494477776,"Birch",-0.00332441732111902
"2776.2",4,2015,"malvik","trondelag",7,-0.0177556494477776,"Pine",-0.00291073257095262
"2777",5,2015,"malvik","trondelag",7,-0.017712171638767,"Spruce",-0.00112239697719152
"2777.1",5,2015,"malvik","trondelag",7,-0.017712171638767,"Birch",-0.00331760816216209
"2777.2",5,2015,"malvik","trondelag",7,-0.017712171638767,"Pine",-0.0028988384774776
"2778",6,2015,"malvik","trondelag",7,-0.0177122037337698,"Spruce",-0.00112239697719155
"2778.1",6,2015,"malvik","trondelag",7,-0.0177122037337698,"Birch",-0.00331760816216209
"2778.2",6,2015,"malvik","trondelag",7,-0.0177122037337698,"Pine",-0.00289883847747763
"2779",7,2015,"malvik","trondelag",7,-0.017712204204032,"Spruce",-0.00112239697719155
"2779.1",7,2015,"malvik","trondelag",7,-0.017712204204032,"Birch",-0.00331760816216206
"2779.2",7,2015,"malvik","trondelag",7,-0.017712204204032,"Pine",-0.0028988384774776
"2780",8,2015,"malvik","trondelag",7,-0.0177122042045371,"Spruce",-0.00112239697719152
"2780.1",8,2015,"malvik","trondelag",7,-0.0177122042045371,"Birch",-0.00331760816216206
"2780.2",8,2015,"malvik","trondelag",7,-0.0177122042045371,"Pine",-0.0028988384774776
"2781",9,2015,"malvik","trondelag",7,-0.0177122041936548,"Spruce",-0.00112239697719155
"2781.1",9,2015,"malvik","trondelag",7,-0.0177122041936548,"Birch",-0.00331760816216206
"2781.2",9,2015,"malvik","trondelag",7,-0.0177122041936548,"Pine",-0.0028988384774776
"2782",10,2015,"malvik","trondelag",7,-0.017712159210795,"Spruce",-0.00112239697719152
"2782.1",10,2015,"malvik","trondelag",7,-0.017712159210795,"Birch",-0.00331760816216209
"2782.2",10,2015,"malvik","trondelag",7,-0.017712159210795,"Pine",-0.00289883847747763
"2783",11,2015,"malvik","trondelag",7,-0.018175289564421,"Spruce",-0.00118266991047503
"2783.1",11,2015,"malvik","trondelag",7,-0.018175289564421,"Birch",-0.00338287267819959
"2783.2",11,2015,"malvik","trondelag",7,-0.018175289564421,"Pine",-0.00301241051628925
"2784",12,2015,"malvik","trondelag",7,-0.0199861000185241,"Spruce",-0.00126500998928278
"2784.1",12,2015,"malvik","trondelag",7,-0.0199861000185241,"Birch",-0.00347363283355143
"2784.2",12,2015,"malvik","trondelag",7,-0.0199861000185241,"Pine",-0.0031687511694104
"2785",1,2015,"namdalseid_1kub","trondelag",7,-0.0160252693584123,"Spruce",-0.0166332530042725
"2785.1",1,2015,"namdalseid_1kub","trondelag",7,-0.0160252693584123,"Birch",-0.010574215253005
"2785.2",1,2015,"namdalseid_1kub","trondelag",7,-0.0160252693584123,"Pine",0
"2786",2,2015,"namdalseid_1kub","trondelag",7,-0.0100652908664399,"Spruce",-0.0103849300314901
"2786.1",2,2015,"namdalseid_1kub","trondelag",7,-0.0100652908664399,"Birch",-0.00820352843490665
"2786.2",2,2015,"namdalseid_1kub","trondelag",7,-0.0100652908664399,"Pine",0
"2787",3,2015,"namdalseid_1kub","trondelag",7,-0.00951426145925346,"Spruce",-0.00885856178244881
"2787.1",3,2015,"namdalseid_1kub","trondelag",7,-0.00951426145925346,"Birch",-0.00770384093728993
"2787.2",3,2015,"namdalseid_1kub","trondelag",7,-0.00951426145925346,"Pine",0
"2788",4,2015,"namdalseid_1kub","trondelag",7,-0.00951024866404096,"Spruce",-0.00876158601771956
"2788.1",4,2015,"namdalseid_1kub","trondelag",7,-0.00951024866404096,"Birch",-0.00767291202127979
"2788.2",4,2015,"namdalseid_1kub","trondelag",7,-0.00951024866404096,"Pine",0
"2789",5,2015,"namdalseid_1kub","trondelag",7,-0.00951045615343651,"Spruce",-0.00876158601771954
"2789.1",5,2015,"namdalseid_1kub","trondelag",7,-0.00951045615343651,"Birch",-0.00767291202127982
"2789.2",5,2015,"namdalseid_1kub","trondelag",7,-0.00951045615343651,"Pine",0
"2790",6,2015,"namdalseid_1kub","trondelag",7,-0.00951045638278361,"Spruce",-0.00876158601771956
"2790.1",6,2015,"namdalseid_1kub","trondelag",7,-0.00951045638278361,"Birch",-0.00767291202127982
"2790.2",6,2015,"namdalseid_1kub","trondelag",7,-0.00951045638278361,"Pine",0
"2791",7,2015,"namdalseid_1kub","trondelag",7,-0.00951045638651404,"Spruce",-0.00876158601771956
"2791.1",7,2015,"namdalseid_1kub","trondelag",7,-0.00951045638651404,"Birch",-0.00767291202127982
"2791.2",7,2015,"namdalseid_1kub","trondelag",7,-0.00951045638651404,"Pine",0
"2792",8,2015,"namdalseid_1kub","trondelag",7,-0.00951045638651565,"Spruce",-0.00876158601771956
"2792.1",8,2015,"namdalseid_1kub","trondelag",7,-0.00951045638651565,"Birch",-0.00767291202127979
"2792.2",8,2015,"namdalseid_1kub","trondelag",7,-0.00951045638651565,"Pine",0
"2793",9,2015,"namdalseid_1kub","trondelag",7,-0.00951045638650147,"Spruce",-0.00876158601771956
"2793.1",9,2015,"namdalseid_1kub","trondelag",7,-0.00951045638650147,"Birch",-0.00767291202127979
"2793.2",9,2015,"namdalseid_1kub","trondelag",7,-0.00951045638650147,"Pine",0
"2794",10,2015,"namdalseid_1kub","trondelag",7,-0.00951045590391436,"Spruce",-0.00876158601771956
"2794.1",10,2015,"namdalseid_1kub","trondelag",7,-0.00951045590391436,"Birch",-0.00767291202127979
"2794.2",10,2015,"namdalseid_1kub","trondelag",7,-0.00951045590391436,"Pine",0
"2795",11,2015,"namdalseid_1kub","trondelag",7,-0.00954341302194955,"Spruce",-0.00926866886110275
"2795.1",11,2015,"namdalseid_1kub","trondelag",7,-0.00954341302194955,"Birch",-0.00783568583663669
"2795.2",11,2015,"namdalseid_1kub","trondelag",7,-0.00954341302194955,"Pine",0
"2796",12,2015,"namdalseid_1kub","trondelag",7,-0.00955991280209378,"Spruce",-0.00941749587559834
"2796.1",12,2015,"namdalseid_1kub","trondelag",7,-0.00955991280209378,"Birch",-0.0078839586461763
"2796.2",12,2015,"namdalseid_1kub","trondelag",7,-0.00955991280209378,"Pine",0
"2797",1,2015,"nsb_verdal","trondelag",7,0.0189252261953796,"Spruce",0.0110752153080449
"2797.1",1,2015,"nsb_verdal","trondelag",7,0.0189252261953796,"Birch",0.00117070012892212
"2797.2",1,2015,"nsb_verdal","trondelag",7,0.0189252261953796,"Pine",0.000272323472262193
"2798",2,2015,"nsb_verdal","trondelag",7,0.0139928145214307,"Spruce",0.00943064192166998
"2798.1",2,2015,"nsb_verdal","trondelag",7,0.0139928145214307,"Birch",0.00109842351206624
"2798.2",2,2015,"nsb_verdal","trondelag",7,0.0139928145214307,"Pine",0.000241240600344611
"2799",3,2015,"nsb_verdal","trondelag",7,0.0124650646443287,"Spruce",0.00931884025491253
"2799.1",3,2015,"nsb_verdal","trondelag",7,0.0124650646443287,"Birch",0.00109363907502558
"2799.2",3,2015,"nsb_verdal","trondelag",7,0.0124650646443287,"Pine",0.000239151437797347
"2800",4,2015,"nsb_verdal","trondelag",7,0.0124691092325502,"Spruce",0.00930728428395397
"2800.1",4,2015,"nsb_verdal","trondelag",7,0.0124691092325502,"Birch",0.0010931454442101
"2800.2",4,2015,"nsb_verdal","trondelag",7,0.0124691092325502,"Pine",0.000238935666701939
"2801",5,2015,"nsb_verdal","trondelag",7,0.0124706481324866,"Spruce",0.009307284283954
"2801.1",5,2015,"nsb_verdal","trondelag",7,0.0124706481324866,"Birch",0.00109314544421013
"2801.2",5,2015,"nsb_verdal","trondelag",7,0.0124706481324866,"Pine",0.000238935666701939
"2802",6,2015,"nsb_verdal","trondelag",7,0.0124706510396005,"Spruce",0.009307284283954
"2802.1",6,2015,"nsb_verdal","trondelag",7,0.0124706510396005,"Birch",0.00109314544421013
"2802.2",6,2015,"nsb_verdal","trondelag",7,0.0124706510396005,"Pine",0.000238935666701939
"2803",7,2015,"nsb_verdal","trondelag",7,0.0124706510884504,"Spruce",0.009307284283954
"2803.1",7,2015,"nsb_verdal","trondelag",7,0.0124706510884504,"Birch",0.0010931454442101
"2803.2",7,2015,"nsb_verdal","trondelag",7,0.0124706510884504,"Pine",0.000238935666701939
"2804",8,2015,"nsb_verdal","trondelag",7,0.0124706510885016,"Spruce",0.00930728428395397
"2804.1",8,2015,"nsb_verdal","trondelag",7,0.0124706510885016,"Birch",0.00109314544421013
"2804.2",8,2015,"nsb_verdal","trondelag",7,0.0124706510885016,"Pine",0.000238935666701912
"2805",9,2015,"nsb_verdal","trondelag",7,0.012470651087603,"Spruce",0.009307284283954
"2805.1",9,2015,"nsb_verdal","trondelag",7,0.012470651087603,"Birch",0.0010931454442101
"2805.2",9,2015,"nsb_verdal","trondelag",7,0.012470651087603,"Pine",0.000238935666701912
"2806",10,2015,"nsb_verdal","trondelag",7,0.0124706379961006,"Spruce",0.00930728428395397
"2806.1",10,2015,"nsb_verdal","trondelag",7,0.0124706379961006,"Birch",0.0010931454442101
"2806.2",10,2015,"nsb_verdal","trondelag",7,0.0124706379961006,"Pine",0.000238935666701912
"2807",11,2015,"nsb_verdal","trondelag",7,0.0124479769732077,"Spruce",0.00964073218413111
"2807.1",11,2015,"nsb_verdal","trondelag",7,0.0124479769732077,"Birch",0.00110745692855288
"2807.2",11,2015,"nsb_verdal","trondelag",7,0.0124479769732077,"Pine",0.000245174417134092
"2808",12,2015,"nsb_verdal","trondelag",7,0.0125276587194071,"Spruce",0.0094585637340131
"2808.1",12,2015,"nsb_verdal","trondelag",7,0.0125276587194071,"Birch",0.00109962085613563
"2808.2",12,2015,"nsb_verdal","trondelag",7,0.0125276587194071,"Pine",0.000241762816411861
"2809",1,2015,"selbu_flub","trondelag",7,0.000152118953950009,"Spruce",-0.00241548686027238
"2809.1",1,2015,"selbu_flub","trondelag",7,0.000152118953950009,"Birch",-0.00551158156436887
"2809.2",1,2015,"selbu_flub","trondelag",7,0.000152118953950009,"Pine",0
"2810",2,2015,"selbu_flub","trondelag",7,-0.000910412382709336,"Spruce",-0.0019233434239663
"2810.1",2,2015,"selbu_flub","trondelag",7,-0.000910412382709336,"Birch",-0.00484507510698273
"2810.2",2,2015,"selbu_flub","trondelag",7,-0.000910412382709336,"Pine",0
"2811",3,2015,"selbu_flub","trondelag",7,-0.00115930148980442,"Spruce",-0.00135898358346245
"2811.1",3,2015,"selbu_flub","trondelag",7,-0.00115930148980442,"Birch",-0.00417348530415523
"2811.2",3,2015,"selbu_flub","trondelag",7,-0.00115930148980442,"Pine",0
"2812",4,2015,"selbu_flub","trondelag",7,-0.00117282376660474,"Spruce",-0.00136210981297472
"2812.1",4,2015,"selbu_flub","trondelag",7,-0.00117282376660474,"Birch",-0.00417698573268388
